,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
796,0.32381,-1.590476,-1.6,-2.142857,-1.638095,-1.114286,-1.761905,-1.0,-1.828571,-0.285714,-0.485714,-1.257143,-0.171429,-0.838095,-1.847619,-0.32381,-0.285714,-2.142857,-1.495238,-0.266667
797,-0.017544,-1.035088,-1.140351,-1.491228,-1.438596,-0.684211,-1.052632,-1.526316,-1.666667,-0.859649,-0.912281,-0.666667,-0.614035,-1.842105,-0.263158,-0.333333,-0.175439,-2.701754,-1.719298,-0.368421
798,0.436441,-1.292373,-0.588983,-1.355932,-3.555085,0.588983,-0.949153,-1.699153,-2.135593,-1.152542,-0.902542,-1.042373,-0.372881,-2.542373,-2.707627,-0.449153,-0.394068,-3.288136,-1.995763,-1.275424
799,-0.127119,-1.345339,0.101695,-0.95339,-2.101695,0.101695,-0.858051,-1.247881,-1.46822,-1.033898,-0.845339,-0.802966,-0.775424,-1.389831,-0.845339,0.184322,0.258475,-2.372881,-0.936441,-0.875
800,-0.697674,-1.255814,-2.383721,-3.011628,-2.581395,-2.023256,-2.395349,-1.802326,-2.209302,-0.662791,-0.5,-1.790698,-0.302326,-0.081395,-1.883721,-1.244186,-0.976744,-0.837209,-0.860465,-0.593023
801,-0.54386,-1.114035,-1.087719,-1.026316,-1.684211,-0.719298,-0.780702,-1.675439,-1.631579,-0.859649,-0.868421,-0.807018,-0.447368,-1.342105,-1.596491,-0.429825,-0.368421,-2.622807,-1.324561,-0.798246
802,-0.25,-0.9,-0.541667,-0.75,-1.85,-0.508333,-0.416667,-1.175,-1.266667,-1.366667,-1.4,-0.466667,-0.916667,-1.7,-0.808333,0.083333,-0.058333,-2.558333,-1.491667,-0.941667
803,-0.41328,-0.333994,-0.621407,-0.659068,-1.789891,-0.453915,-0.453915,-1.234886,-0.392468,-0.709613,-0.793855,-0.621407,-0.097126,-0.740337,-1.3667,-0.439049,-0.460852,-1.429138,-0.56888,-0.77998
804,-0.202467,-0.451182,-1.004111,-1.094553,-2.880781,-0.151079,-1.09147,-1.400822,-0.900308,-1.301131,-0.76259,-1.252826,-0.693731,-1.234327,-1.356629,-0.638232,-0.737924,-1.514902,-1.231244,-1.126413
805,0.02682,-0.570881,-1.613027,-1.651341,-1.950192,-0.524904,-1.233716,-1.505747,-0.720307,-0.885057,-0.463602,-1.781609,-0.574713,-1.195402,-1.283525,-0.662835,-0.766284,-1.467433,-1.252874,-0.831418
806,-0.581731,-0.947115,-0.899038,-0.927885,-2.115385,-0.475962,-0.4375,-1.557692,-1.0,-1.033654,-1.072115,-0.615385,-0.673077,-1.341346,-1.206731,-0.403846,-0.528846,-2.072115,-0.966346,-0.894231
807,-0.470199,-0.688742,-1.18543,-0.97351,-2.649007,-0.490066,-0.516556,-2.13245,-1.384106,-1.02649,-0.596026,-1.059603,-0.668874,-1.397351,-2.152318,-0.556291,-1.033113,-2.993377,-1.609272,-1.033113
808,0.082474,-2.262887,-1.613402,-2.159794,-2.268041,-1.510309,-2.252577,-0.42268,-2.072165,-0.309278,-0.654639,-2.025773,0.257732,-0.525773,-2.149485,-0.391753,-0.35567,-1.860825,-1.252577,-0.324742
809,-0.467532,-0.724026,-1.0,-1.214286,-3.36039,-0.435065,-0.837662,-1.935065,-1.412338,-1.090909,-1.207792,-0.918831,-0.775974,-1.974026,-1.814935,-0.649351,-0.655844,-2.801948,-1.331169,-0.980519
810,0.028881,-0.981949,-0.451264,-0.66065,-2.99278,0.389892,-0.33213,-1.404332,-1.436823,-1.108303,-1.361011,-0.220217,-0.859206,-2.032491,-0.588448,0.028881,-0.126354,-2.761733,-1.805054,-0.595668
811,-0.342295,-1.382295,-0.92,-1.408525,-1.895082,-1.563934,-2.051803,-1.504918,-2.596721,-1.99541,-1.618361,-2.009836,-1.878033,-2.228852,-3.581639,-0.74623,-0.96459,-2.979672,-2.673443,-1.777049
812,0.045699,-0.981183,-0.626344,-0.989247,-3.05914,-0.120968,-0.897849,-1.142473,-1.483871,-1.086022,-1.180108,-0.951613,-0.717742,-1.88172,-0.395161,-0.13172,-0.193548,-2.870968,-1.5,-0.569892
813,-0.15,-1.46,-1.62,-2.07,-1.5,-0.94,-1.58,-1.25,-1.67,-0.26,-0.24,-1.12,-0.06,-0.94,-1.94,-0.69,-0.39,-1.9,-1.12,-0.28
814,-0.688172,-1.83871,-2.150538,-2.784946,-1.946237,-2.064516,-2.397849,-1.892473,-2.0,-0.634409,-0.408602,-1.849462,-0.27957,-0.354839,-2.107527,-1.225806,-0.935484,-1.602151,-1.096774,-0.677419
815,-0.337331,-0.713643,-0.98051,-1.125937,-2.238381,-0.652174,-0.94003,-1.31934,-0.896552,-0.656672,-0.83958,-0.814093,-0.370315,-0.733133,-1.271364,-0.590705,-0.554723,-1.121439,-0.88006,-0.911544
816,-0.009346,-1.682243,-1.560748,-2.17757,-2.0,-1.242991,-1.738318,-1.364486,-1.579439,-0.299065,-0.261682,-1.280374,0.074766,-0.514019,-1.971963,-0.542056,-0.457944,-1.925234,-1.009346,-0.130841
817,-0.71875,-1.583333,-1.71875,-2.302083,-1.875,-1.385417,-1.6875,-1.6875,-1.395833,-0.572917,-0.427083,-1.53125,-0.364583,-0.614583,-1.677083,-0.729167,-0.572917,-1.833333,-0.614583,-0.59375
818,-0.205021,-0.899582,-0.803347,-1.142259,-2.531381,-0.497908,-0.8159,-1.259414,-1.087866,-0.719665,-1.016736,-0.828452,-0.619247,-1.276151,-1.058577,-0.410042,-0.251046,-2.472803,-1.34728,-0.271967
819,0.020661,-0.702479,-0.17562,-0.706612,-2.913223,0.229339,-0.438017,-0.586777,-1.297521,-0.842975,-1.033058,-0.311983,-0.347107,-1.371901,-0.603306,-0.022727,-0.028926,-2.097107,-1.270661,-0.63843
820,-0.459215,-1.438066,-0.876133,-1.413897,-2.039275,-0.933535,-1.383686,-0.936556,-1.268882,-1.060423,-1.126888,-1.314199,-0.138973,-0.667674,-0.891239,-0.377644,-0.36858,-1.120846,-0.73716,-0.987915
821,-0.30916,-0.916031,-0.648855,-1.068702,-3.083969,-0.156489,-0.599237,-1.744275,-0.851145,-1.072519,-1.152672,-0.576336,-0.362595,-1.080153,-1.198473,-0.725191,-0.549618,-1.652672,-0.782443,-0.935115
822,0.079229,-0.948608,-0.331906,-0.850107,-2.464668,-0.231263,-0.895075,-0.933619,-1.289079,-0.747323,-0.96788,-0.683084,0.199143,-1.051392,-1.706638,0.034261,-0.079229,-1.72591,-0.798715,-0.768737
823,-0.157464,-0.226483,-0.701943,-0.653885,-2.152863,-0.194274,-0.443252,-1.224949,-0.19274,-1.055726,-1.221881,-0.506135,-0.754601,-1.652352,-1.65593,-0.598671,-0.41411,-1.703988,-1.339468,-0.904397
824,-0.625592,-0.744076,-1.222749,-1.407583,-3.066351,-0.473934,-0.815166,-2.028436,-0.990521,-0.791469,-1.033175,-0.616114,-0.601896,-1.236967,-1.630332,-0.962085,-0.729858,-1.914692,-1.175355,-0.625592
825,-0.624339,-0.851852,-0.804233,-1.566138,-3.201058,-0.57672,-1.0,-1.910053,-1.21164,-0.592593,-0.820106,-0.772487,-0.529101,-1.121693,-2.560847,-0.428571,-0.312169,-2.026455,-0.851852,-0.444444
826,-0.263158,-1.547368,-1.526316,-2.105263,-1.789474,-1.252632,-1.494737,-1.936842,-2.010526,-0.463158,-0.547368,-1.094737,-0.147368,-1.073684,-1.978947,-0.568421,-0.389474,-2.378947,-1.294737,-0.273684
827,0.322995,-0.991444,-0.017112,-0.770053,-3.0,0.063102,-0.813904,-0.316578,-0.960428,-0.850267,-1.060963,-0.900535,0.20107,-0.963636,-1.766845,0.312299,0.06738,-1.678075,-0.787166,-0.739037
828,-0.165068,-0.312973,-0.595154,-0.613327,-2.671883,-0.067643,-0.261989,-1.357395,-0.459869,-1.089854,-1.113074,-0.253912,-1.025745,-1.784452,-1.640081,-0.454821,-0.35689,-2.338213,-1.437153,-0.986875
829,-0.55,-0.957143,-1.021429,-1.378571,-3.414286,-0.535714,-1.128571,-1.964286,-1.285714,-1.114286,-1.214286,-0.871429,-0.571429,-1.307143,-1.685714,-0.985714,-0.964286,-1.957143,-1.157143,-0.935714
830,-0.268657,-0.878939,-0.12272,-0.40796,-0.80597,0.0,-0.524046,-0.656716,-0.650083,-0.902156,-1.333333,-0.633499,-0.60199,-1.058043,-0.819237,-0.026534,0.134328,-1.082919,-0.456053,-0.79602
831,0.067265,-0.699552,-1.03139,-1.076233,-2.816143,-0.112108,-0.704036,-1.493274,-1.345291,-0.834081,-0.816143,-0.64574,-0.457399,-1.457399,-1.403587,-0.470852,-0.641256,-2.255605,-1.497758,-0.820628
832,-0.787283,-0.763006,-0.769942,-0.987283,-1.993064,-0.683237,-0.793064,-1.719075,-0.760694,-0.788439,-0.928324,-0.796532,-0.17341,-0.769942,-2.063584,-0.727168,-0.694798,-1.685549,-0.709827,-1.144509
833,-0.362069,-1.060345,-1.362069,-1.396552,-2.655172,-0.767241,-1.181034,-1.198276,-1.275862,-1.267241,-1.482759,-1.224138,-0.836207,-1.905172,-1.206897,-0.362069,-0.405172,-2.387931,-1.474138,-0.87069
834,-0.28692,-0.953586,-0.860759,-1.135021,-2.481013,-0.649789,-0.886076,-1.383966,-1.113924,-0.510549,-0.881857,-0.746835,-0.565401,-1.21519,-1.092827,-0.371308,-0.240506,-2.514768,-1.168776,-0.189873
835,-0.989691,-1.762887,-2.164948,-2.556701,-2.618557,-1.835052,-2.28866,-1.515464,-1.938144,-0.793814,-0.536082,-1.628866,-0.412371,-0.278351,-2.185567,-1.329897,-1.309278,-1.278351,-0.979381,-1.092784
836,-0.27,-1.65,-1.41,-2.0,-1.68,-1.31,-1.65,-1.44,-1.85,-0.22,-0.4,-1.37,-0.13,-0.87,-2.31,-0.56,-0.25,-2.23,-1.21,-0.11
837,-0.375,-1.008333,-1.541667,-2.05,-1.866667,-0.875,-1.541667,-1.033333,-1.225,-0.641667,-0.475,-0.916667,-0.216667,-0.908333,-1.516667,-0.666667,-0.466667,-1.691667,-1.075,-0.533333
838,-0.157407,-0.574074,-1.194444,-1.12963,-2.592593,-0.138889,-0.805556,-2.12037,-1.111111,-1.046296,-0.953704,-0.990741,-0.796296,-1.944444,-1.407407,-0.62037,-0.842593,-2.611111,-1.444444,-1.046296
839,-0.197842,-0.42446,-0.553957,-0.870504,-2.78777,0.057554,-0.607914,-1.600719,-0.989209,-0.985612,-0.870504,-0.485612,-0.661871,-1.482014,-1.517986,-0.291367,-0.147482,-2.230216,-1.179856,-0.723022
840,-0.030651,-1.298851,-0.726054,-1.218391,-2.450192,-0.691571,-1.180077,-0.651341,-1.408046,-0.494253,-0.659004,-1.113027,0.172414,-0.670498,-1.568966,-0.130268,-0.206897,-1.404215,-0.59387,-0.442529
841,0.12766,-1.111702,0.132979,-0.848404,-2.18617,0.31383,-0.630319,-1.263298,-1.430851,-0.960106,-0.704787,-0.531915,-0.651596,-1.470745,-1.066489,0.146277,0.194149,-2.412234,-0.952128,-0.851064
842,-0.615854,-1.030488,-1.603659,-2.292683,-2.22561,-1.085366,-1.682927,-1.707317,-1.652439,-0.786585,-0.707317,-0.823171,-0.585366,-0.176829,-2.567073,-0.756098,-0.817073,-1.835366,-0.847561,-0.865854
843,-0.011834,-1.005917,-1.12426,-1.408284,-2.721893,-0.52071,-1.242604,-1.822485,-1.52071,-0.822485,-0.840237,-1.094675,-0.538462,-1.934911,-1.159763,-0.508876,-0.402367,-2.970414,-1.526627,-0.473373
844,-0.186047,-0.821705,-1.29199,-1.563307,-2.26615,-0.981912,-1.198966,-1.470284,-0.901809,-0.713178,-0.625323,-1.01292,-0.348837,-0.72093,-1.385013,-0.808786,-0.837209,-1.010336,-0.664083,-0.803618
845,-0.390152,-0.599747,-0.684343,-0.72601,-2.320707,-0.614899,-0.489899,-1.354798,-0.960859,-0.646465,-0.790404,-0.622475,-0.251263,-0.916667,-1.15404,-0.496212,-0.510101,-1.77399,-0.996212,-0.790404
846,-0.613208,-1.556604,-1.216981,-1.292453,-3.726415,-1.212264,-1.301887,-1.938679,-2.839623,-2.056604,-2.287736,-1.174528,-2.160377,-2.966981,-2.382075,-1.070755,-1.004717,-4.396226,-2.608491,-1.556604
847,-0.504587,-0.885321,-0.752294,-1.623853,-3.059633,-0.412844,-1.321101,-1.857798,-1.568807,-0.646789,-1.009174,-0.972477,-0.408257,-1.178899,-2.12844,-0.577982,-0.37156,-2.33945,-0.917431,-0.417431
848,-0.50495,-1.221535,-1.310644,-1.300743,-2.820545,-1.068069,-1.076733,-1.743812,-1.643564,-1.237624,-1.251238,-1.215347,-0.888614,-1.485149,-1.683168,-0.835396,-0.851485,-2.375,-1.683168,-1.356436
849,0.005599,-1.227324,-0.618141,-1.06383,-1.575588,-0.797312,-1.049272,-0.488242,-1.444569,-0.201568,-0.602464,-0.770437,-0.108623,-0.400896,-1.192609,-0.073908,-0.139978,-1.402016,-0.640538,-0.320269
850,-0.47619,-0.869048,-1.488095,-2.261905,-1.083333,-0.940476,-1.369048,-1.642857,-1.607143,-0.940476,-0.797619,-1.02381,-0.535714,-1.154762,-1.892857,-0.571429,-0.583333,-1.583333,-1.071429,-0.738095
851,0.473469,-0.395918,-1.012245,-1.289796,-2.155102,-0.314286,-1.134694,-1.22449,-0.730612,-1.183673,-1.306122,-1.036735,-0.82449,-1.444898,-0.591837,-0.302041,-0.485714,-1.526531,-1.191837,-0.889796
852,0.22314,-1.479339,-1.471074,-1.975207,-1.561983,-1.264463,-1.710744,-0.661157,-1.809917,-0.471074,-0.438017,-1.347107,-0.239669,-0.892562,-1.909091,-0.46281,-0.347107,-1.859504,-1.413223,-0.330579
853,0.427928,-0.801802,-0.481982,-0.873874,-1.959459,0.121622,-0.481982,-1.076577,-1.297297,-0.869369,-0.851351,-0.576577,-0.306306,-1.671171,-1.477477,0.063063,0.063063,-2.545045,-1.454955,-0.612613
854,0.385185,-1.777778,-1.422222,-1.896296,-1.622222,-1.192593,-1.555556,-0.496296,-2.103704,-0.451852,-0.37037,-1.496296,-0.044444,-0.666667,-1.62963,-0.296296,-0.2,-2.096296,-1.6,-0.251852
855,0.188679,-1.150943,-1.333333,-1.666667,-2.534591,-0.761006,-1.27673,-1.251572,-1.880503,-1.18239,-1.012579,-1.207547,-0.704403,-1.811321,-1.358491,-0.194969,-0.220126,-2.773585,-1.679245,-0.691824
856,0.30742,-0.618375,-0.127208,-1.063604,-2.742049,0.844523,-0.60424,-1.187279,-1.44523,-0.968198,-0.809187,-0.759717,0.095406,-1.777385,-1.886926,-0.077739,-0.017668,-2.413428,-1.265018,-0.946996
857,0.438525,-0.672131,-0.254098,-0.942623,-2.278689,0.237705,-0.758197,-0.651639,-1.643443,-0.844262,-0.840164,-0.643443,-0.438525,-1.905738,-1.590164,0.213115,0.25,-2.590164,-1.766393,-0.668033
858,-0.153226,-0.487903,-0.721774,-0.991935,-2.943548,-0.362903,-0.701613,-1.572581,-1.032258,-0.620968,-1.165323,-0.58871,-0.439516,-0.943548,-1.399194,-0.475806,-0.266129,-1.395161,-0.657258,-0.516129
859,-0.867568,-1.289189,-2.156757,-2.013514,-2.743243,-1.702703,-1.710811,-2.310811,-1.986486,-1.540541,-1.559459,-2.151351,-1.416216,-2.516216,-2.548649,-1.375676,-1.324324,-3.637838,-2.586486,-1.289189
860,-0.447268,-1.119441,-1.364676,-1.387548,-2.762389,-1.139771,-1.153748,-1.703939,-1.693774,-1.209657,-1.100381,-1.186785,-0.809403,-1.444727,-1.786531,-0.88183,-0.867853,-2.325286,-1.641677,-1.270648
861,0.170616,-0.64455,-0.85782,-1.061611,-2.853081,-0.412322,-1.0,-1.137441,-1.014218,-1.156398,-1.445498,-0.900474,-1.009479,-1.824645,-0.976303,-0.312796,-0.469194,-2.265403,-1.383886,-0.7109
862,0.140884,-0.762431,-1.060773,-1.48895,-2.856354,-0.549724,-1.11326,-1.367403,-1.71547,-1.621547,-1.505525,-1.08011,-1.174033,-2.259669,-1.38674,-0.375691,-0.665746,-2.997238,-1.674033,-1.121547
863,-0.407767,-1.145631,-2.087379,-2.854369,-2.213592,-1.475728,-2.252427,-1.650485,-1.61165,-0.883495,-0.631068,-1.495146,-0.446602,-0.563107,-2.009709,-0.990291,-1.0,-2.15534,-1.126214,-0.84466
864,-0.357692,-0.415385,-0.553846,-0.984615,-2.95,-0.230769,-0.711538,-1.565385,-1.026923,-0.880769,-1.134615,-0.580769,-0.503846,-0.965385,-1.476923,-0.442308,-0.176923,-1.523077,-0.665385,-0.746154
865,0.012987,-1.207792,-1.383117,-1.655844,-2.649351,-0.941558,-1.487013,-1.558442,-1.584416,-1.207792,-1.051948,-1.324675,-0.974026,-1.532468,-1.409091,-0.402597,-0.422078,-2.824675,-1.512987,-0.779221
866,0.129787,-0.906383,-0.83617,-1.102128,-3.504255,-0.351064,-1.053191,-0.948936,-2.093617,-1.259574,-1.42766,-1.106383,-0.925532,-2.238298,-0.729787,-0.319149,-0.314894,-3.159574,-2.082979,-0.944681
867,-0.16,-0.893333,-1.053333,-1.173333,-1.826667,-0.493333,-0.586667,-1.386667,-1.56,-1.28,-1.12,-0.36,-0.946667,-1.84,-1.0,-0.253333,-0.346667,-2.506667,-1.693333,-0.973333
868,0.784499,-1.582231,-0.909263,-1.610586,-2.3138,-0.809074,-1.555766,0.175803,-1.706994,-0.652174,-0.852552,-1.245747,0.130435,-0.981096,-0.982987,0.334594,-0.00189,-1.913043,-1.595463,-0.480151
869,-0.45073,-0.883212,-1.202555,-1.374088,-2.282847,-0.992701,-1.29927,-1.448905,-0.974453,-0.801095,-0.914234,-1.010949,-0.525547,-0.841241,-1.538321,-0.744526,-0.702555,-1.430657,-0.99635,-1.072993
870,-0.582915,-0.603015,-1.778894,-1.773869,-2.060302,-1.492462,-1.663317,-1.452261,-1.040201,-0.768844,-1.065327,-1.638191,-0.809045,-0.884422,-1.005025,-0.919598,-0.864322,-0.60804,-0.879397,-0.58794
871,0.589633,-1.464363,-1.112311,-1.816415,-2.144708,-0.935205,-1.792657,-0.341253,-2.069114,-0.205184,-0.49892,-1.429806,0.343413,-0.598272,-1.524838,-0.142549,-0.136069,-1.200864,-1.190065,-0.263499
872,-0.095477,-0.743719,-1.231156,-1.40201,-2.467337,-0.376884,-1.165829,-1.577889,-1.231156,-1.0,-0.844221,-1.261307,-0.949749,-1.78392,-0.301508,-0.306533,-0.065327,-2.40201,-1.442211,-0.567839
873,0.015748,-0.275591,-1.314961,-1.330709,-2.732283,-0.165354,-0.850394,-2.031496,-0.818898,-1.440945,-1.055118,-1.23622,-1.031496,-2.110236,-1.102362,-0.385827,-0.629921,-2.92126,-1.740157,-1.188976
874,-0.477941,-0.742647,-1.566176,-1.867647,-2.132353,-1.147059,-1.566176,-0.985294,-1.602941,-0.735294,-0.514706,-1.095588,-0.198529,-0.720588,-1.595588,-0.742647,-0.602941,-1.632353,-1.235294,-0.691176
875,-0.552174,-0.63913,-0.734783,-1.126087,-2.673913,-0.482609,-0.786957,-1.695652,-0.991304,-0.969565,-1.086957,-0.926087,-0.891304,-1.334783,-1.621739,-0.469565,-0.5,-2.134783,-0.908696,-0.804348
876,-0.442953,-0.651007,-0.738255,-1.04698,-2.375839,-0.348993,-0.684564,-1.295302,-0.932886,-1.181208,-1.174497,-0.771812,-0.644295,-1.738255,-0.590604,-0.201342,-0.241611,-2.194631,-1.067114,-0.885906
877,0.029126,-1.339806,-0.636893,-1.252427,-2.448544,-0.636893,-1.219417,-0.634951,-1.326214,-0.392233,-0.584466,-1.071845,0.300971,-0.456311,-1.572816,-0.095146,-0.130097,-1.4,-0.514563,-0.41165
878,-0.125683,-1.196721,-1.262295,-1.530055,-2.710383,-0.628415,-1.169399,-1.57377,-1.218579,-0.759563,-0.688525,-1.213115,-0.601093,-1.322404,-0.918033,-0.568306,-0.590164,-2.300546,-1.256831,-0.606557
879,0.03527,-0.705394,-0.290456,-0.661826,-2.76971,-0.058091,-0.605809,-0.443983,-1.427386,-0.842324,-1.109959,-0.564315,-0.59751,-1.564315,-0.856846,-0.008299,-0.024896,-2.672199,-1.425311,-0.618257
880,-0.201342,-1.020134,-1.234899,-1.583893,-2.671141,-0.234899,-1.154362,-1.812081,-1.053691,-0.838926,-1.026846,-1.194631,-0.684564,-1.416107,-1.52349,-0.583893,-0.449664,-2.38255,-1.14094,-0.563758
881,-0.138889,-0.713675,-0.314103,-0.760684,-2.540598,-0.192308,-0.628205,-1.019231,-1.457265,-0.933761,-1.004274,-0.547009,-0.393162,-1.645299,-1.502137,-0.029915,-0.143162,-2.604701,-1.292735,-0.92735
882,-0.527624,-0.480663,-0.936464,-0.790055,-2.002762,-0.422652,-0.604972,-1.455801,-0.983425,-1.245856,-1.085635,-0.726519,-0.969613,-1.320442,-1.104972,-0.569061,-0.596685,-1.925414,-1.196133,-1.082873
883,-0.716418,-0.787728,-0.681592,-0.845771,-1.855721,-0.58209,-0.598673,-1.625207,-0.800995,-0.679934,-0.920398,-0.699834,0.041459,-0.845771,-2.059701,-0.729685,-0.593698,-1.510779,-0.726368,-1.127695
884,-0.43662,-0.912676,-0.83662,-1.261972,-2.084507,-0.805634,-1.169014,-0.960563,-1.033803,-1.090141,-1.185915,-1.0,-0.628169,-1.084507,-0.932394,-0.180282,-0.332394,-1.605634,-0.91831,-0.95493
885,-0.195513,-0.711538,-0.923077,-1.189103,-2.711538,-0.50641,-0.849359,-1.567308,-0.878205,-0.833333,-0.826923,-0.791667,-0.673077,-1.407051,-0.75,-0.394231,-0.198718,-2.378205,-1.304487,-0.458333
886,-0.264822,-1.158103,-1.434783,-1.940711,-1.897233,-0.881423,-1.652174,-1.29249,-1.225296,-0.217391,-0.114625,-1.355731,-0.079051,-0.146245,-1.620553,-0.442688,-0.418972,-0.201581,-0.486166,-0.304348
887,-0.573913,-0.566957,-0.365217,-0.553043,-1.633043,-0.396522,-0.497391,-1.066087,-0.42087,-0.627826,-0.965217,-0.467826,0.008696,-0.713043,-1.184348,-0.533913,-0.42087,-1.013913,-0.46087,-0.885217
888,-0.457399,-0.591928,-1.44843,-1.869955,-2.345291,-0.950673,-1.367713,-1.358744,-1.071749,-1.286996,-1.040359,-0.946188,-0.744395,-1.309417,-1.479821,-0.748879,-0.775785,-1.286996,-1.161435,-1.09417
889,0.084577,-0.552239,-1.199005,-1.960199,-2.179104,-0.930348,-1.522388,-1.542289,-0.696517,-1.273632,-1.243781,-1.18408,-0.920398,-1.58209,-1.537313,-0.746269,-0.830846,-1.313433,-1.0199,-1.079602
890,0.35545,-0.270142,-1.052133,-1.374408,-2.886256,-0.35545,-1.180095,-0.947867,-0.867299,-1.350711,-1.412322,-1.037915,-0.791469,-1.981043,-0.606635,-0.473934,-0.672986,-1.336493,-1.056872,-1.014218
891,-0.257047,-1.22349,-0.424832,-0.371141,-2.037584,-0.379195,-0.367114,-0.689933,-1.454362,-0.75906,-1.071812,-0.697315,-0.749664,-1.304698,-1.175839,0.142953,0.197987,-2.259732,-1.197315,-0.626846
892,-0.598366,-1.309239,0.16719,0.467002,-2.038969,-0.564425,-0.239472,-0.499057,-1.261471,-0.906977,-1.387806,-0.614708,-1.209931,-1.410434,-0.920176,0.148963,-0.054054,-2.45066,-1.137649,-0.860465
893,-0.014493,-1.666667,-1.15942,-1.608696,-1.297101,-1.231884,-1.586957,-0.942029,-1.65942,-0.34058,-0.710145,-1.297101,-0.304348,-0.891304,-1.73913,-0.376812,-0.289855,-2.253623,-1.304348,-0.123188
894,-0.520325,-0.878049,-0.463415,-0.869919,-1.943089,-0.252033,-0.422764,-1.626016,-1.113821,-1.170732,-1.081301,-0.268293,-0.707317,-1.585366,-0.756098,-0.097561,-0.00813,-2.325203,-1.325203,-0.902439
895,-0.474026,-0.532468,-0.038961,-0.681818,-1.886364,-0.12987,-0.185065,-1.353896,-0.798701,-1.292208,-1.142857,-0.084416,-0.681818,-1.600649,-1.314935,0.019481,-0.285714,-2.357143,-1.295455,-0.970779
896,-0.916084,-1.27972,-0.622378,-1.104895,-2.076923,-0.678322,-0.923077,-1.475524,-1.293706,-1.083916,-1.272727,-0.958042,-0.58042,-1.356643,-1.475524,-0.531469,-0.727273,-2.321678,-1.153846,-0.979021
897,-0.825397,-0.920635,-0.81746,-1.563492,-2.015873,-0.714286,-0.928571,-1.896825,-1.063492,-1.230159,-1.150794,-0.619048,-0.761905,-1.333333,-1.809524,-0.555556,-0.452381,-2.396825,-0.801587,-1.039683
898,-0.546778,-0.623701,-0.461538,-0.873181,-1.968815,-0.268191,-0.24948,-1.721414,-1.091476,-1.29106,-1.095634,-0.149688,-0.686071,-1.70894,-1.336798,-0.178794,-0.434511,-2.523909,-1.24948,-0.933472
899,-0.513369,-1.089572,-1.196524,-1.354278,-2.312834,-1.082888,-1.160428,-1.520053,-1.363636,-0.800802,-0.830214,-0.957219,-0.537433,-0.937166,-1.604278,-0.823529,-0.748663,-1.700535,-0.955882,-1.050802
900,-0.869347,-0.879397,-0.547739,-1.050251,-2.170854,-0.472362,-0.582915,-1.758794,-1.201005,-1.100503,-1.170854,-0.668342,-0.623116,-1.346734,-1.894472,-0.557789,-0.527638,-2.572864,-1.130653,-0.969849
901,-0.203927,0.481873,-0.373112,0.093656,-2.451662,0.898792,2.075529,-1.851964,-0.960725,-1.583082,-1.21148,1.522659,-1.199396,-2.435045,-1.358006,-0.302115,-0.687311,-2.916918,-1.858006,-1.409366
902,-0.367113,0.063098,-0.65392,-0.661568,-2.686424,0.548757,0.539197,-1.644359,-0.992352,-1.351816,-1.212237,0.221797,-0.90631,-1.776291,-1.414914,-0.562141,-0.627151,-2.462715,-1.374761,-1.047801
903,-0.728972,-1.757009,-1.297196,-2.050467,-1.796262,-1.276636,-1.590654,-1.700935,-1.816822,-0.624299,-0.775701,-1.484112,-0.504673,-1.278505,-1.979439,-0.672897,-0.401869,-2.325234,-1.239252,-0.549533
904,-0.396825,-0.587302,-0.857143,-1.150794,-3.480159,-0.531746,-0.821429,-1.952381,-1.797619,-0.992063,-1.281746,-0.781746,-0.896825,-1.630952,-1.873016,-0.503968,-0.297619,-2.214286,-1.198413,-0.65873
905,-0.642857,-0.667857,-0.25,-0.910714,-2.171429,-0.142857,-0.332143,-1.607143,-0.975,-1.128571,-1.035714,-0.182143,-0.728571,-1.589286,-1.55,-0.317857,-0.485714,-2.432143,-1.125,-0.946429
906,-0.771277,-0.691489,-0.558511,-1.026596,-2.263298,-0.273936,-0.340426,-1.864362,-1.023936,-1.287234,-1.321809,-0.18883,-0.664894,-1.462766,-1.742021,-0.425532,-0.452128,-2.542553,-1.109043,-1.069149
907,-0.552743,-0.92827,-0.708861,-1.118143,-2.0,-0.206751,-0.468354,-1.7173,-1.236287,-1.012658,-0.940928,-0.476793,-0.481013,-1.451477,-1.78481,-0.265823,-0.337553,-2.472574,-1.278481,-0.835443
908,-0.393701,-1.094488,-0.834646,-1.354331,-1.850394,-0.422572,-0.664042,-1.514436,-1.393701,-0.986877,-1.081365,-0.674541,-0.472441,-1.540682,-1.776903,-0.430446,-0.419948,-2.535433,-1.380577,-0.740157
909,-0.12973,-1.1,-0.627027,-1.291892,-1.510811,-0.540541,-0.843243,-1.372973,-1.345946,-0.902703,-0.910811,-0.813514,-0.464865,-1.502703,-1.432432,0.086486,-0.159459,-2.437838,-1.224324,-0.57027
910,-1.011194,-0.955224,-0.421642,-0.731343,-2.350746,-0.339552,-0.320896,-2.041045,-0.835821,-0.981343,-0.958955,-0.585821,-0.548507,-1.070896,-1.86194,-0.604478,-0.593284,-2.36194,-0.899254,-0.932836
